"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        1492,      -11.96963491,      -11.92905029,      -11.69055538,      -12.54257568,      -11.40056134
          0,           0,        1493,      -11.97356197,      -11.93423459,      -11.69072343,      -12.57034495,       -11.4044985
          0,           0,        1494,       -11.9687558,      -11.92813112,      -11.69073864,      -12.47992524,      -11.39949348
          0,           0,        1495,       -11.9707841,      -11.93165118,       -11.6909973,      -12.61920916,      -11.40174141
          0,           0,        1496,      -11.97658705,      -11.93886625,      -11.69113956,      -12.67541583,       -11.4074458
          0,           0,        1497,      -11.97799673,      -11.94063896,      -11.69119944,      -12.66645736,      -11.40891622
          0,           0,        1498,      -11.97396481,      -11.93499988,        -11.691173,      -12.56204247,      -11.40480364
          0,           0,        1499,      -11.95411049,      -11.90817627,      -11.68992233,        -12.315544,      -11.38470477
          0,           0,        1500,      -11.95869198,      -11.91530833,      -11.69075433,      -12.50096453,      -11.39002423
          0,           0,        1501,      -11.97080353,      -11.93057334,      -11.69102481,      -12.61451778,      -11.40163972
          0,           0,        1502,      -11.97344566,      -11.93445491,      -11.69111192,       -12.6017564,      -11.40430552
          0,           0,        1503,      -11.97612029,       -11.9379009,      -11.69118151,       -12.5957427,      -11.40696475
          0,           0,        1504,       -11.9770686,        -11.939225,      -11.69127689,      -12.60847962,       -11.4078921
          0,           0,        1505,      -11.96669158,      -11.92543016,      -11.69075094,      -12.42856287,      -11.39734534
          0,           0,        1506,      -11.96554812,      -11.92547994,      -11.69105852,      -12.59589023,      -11.39661974
          0,           0,        1507,      -11.97415901,      -11.93566417,      -11.69116303,       -12.6675068,       -11.4049643
          0,           0,        1508,      -11.97607069,      -11.93806653,       -11.6912088,      -12.64715072,      -11.40693821
          0,           0,        1509,      -11.96949594,      -11.92914797,        -11.691069,      -12.49956672,      -11.40021712
          0,           0,        1510,      -11.97290385,       -11.9326369,      -11.69093891,      -12.45570473,      -11.40373384
          0,           0,        1511,      -11.96579084,      -11.92568006,      -11.69113401,      -12.62368251,      -11.39684775
          0,           0,        1512,      -11.97421934,      -11.93571084,      -11.69114996,      -12.66903227,      -11.40504171
          0,           0,        1513,      -11.97665917,      -11.93866902,      -11.69115107,      -12.65446625,      -11.40755591
          0,           0,        1514,      -11.97334678,      -11.93407466,      -11.69117168,      -12.55484836,       -11.4041567
          0,           0,        1515,      -11.97470644,      -11.93655672,       -11.6911097,      -12.65795423,      -11.40566882
          0,           0,        1516,      -11.97839263,      -11.94116663,      -11.69106601,      -12.67139127,      -11.40929587
          0,           0,        1517,      -11.97920746,      -11.94221755,      -11.69097017,      -12.64472936,      -11.41015185
          0,           0,        1518,      -11.97645446,      -11.93825136,      -11.69092214,      -12.57041428,      -11.40733571
          0,           0,        1519,      -11.96309441,      -11.92001703,      -11.69033682,      -12.38164059,      -11.39379166
          0,           0,        1520,      -11.92558449,      -11.86959223,      -11.68609389,      -12.12363869,      -11.35595345
          0,           0,        1521,      -11.93202178,      -11.88154566,      -11.68834231,      -12.28539682,      -11.36403049
          0,           0,        1522,      -11.94705523,       -11.9022044,      -11.70888814,      -12.37046077,      -11.37862679
          0,           0,        1523,      -11.96604345,      -11.92258504,      -11.69656832,      -12.40872108,      -11.39651832
          0,           0,        1524,      -11.97088414,      -11.92705027,       -11.6898782,      -12.44795162,      -11.40159207
          0,           0,        1525,      -11.97485633,      -11.93267481,       -11.6891843,       -12.4747669,      -11.40579517
          0,           0,        1526,      -11.97607676,      -11.93550527,      -11.68971947,       -12.4850477,      -11.40730876
          0,           0,        1527,      -11.97174118,      -11.93024466,      -11.69005104,      -12.44897867,      -11.40292198
          0,           0,        1528,       -11.9741256,      -11.93332917,      -11.69034221,      -12.45139564,      -11.40519732
          0,           0,        1529,      -11.95344563,      -11.90674661,      -11.68929732,      -12.28598428,       -11.3840271
          0,           0,        1530,      -11.95396548,      -11.90971844,      -11.69040802,      -12.45897002,      -11.38533813
          0,           0,        1531,      -11.96791791,      -11.92694888,      -11.69077115,      -12.56205249,      -11.39884796
          0,           0,        1532,      -11.97139795,      -11.93170293,      -11.69092796,      -12.56500183,      -11.40233997
          0,           0,        1533,       -11.9745943,      -11.93597369,      -11.69109364,      -12.57211983,      -11.40543814
          0,           0,        1534,      -11.96410949,      -11.92194875,      -11.69062061,      -12.40945108,       -11.3947118
          0,           0,        1535,      -11.96387644,       -11.9233723,      -11.69101695,      -12.58312412,       -11.3949413
          0,           0,        1536,      -11.97351121,      -11.93482408,      -11.69114364,      -12.66174139,      -11.40429106
          0,           0,        1537,      -11.97548317,        -11.937343,      -11.69119702,      -12.64161887,      -11.40633397
          0,           0,        1538,      -11.96836261,      -11.92757074,      -11.69103474,      -12.48544648,       -11.3990842
          0,           0,        1539,      -11.97032314,      -11.93109154,      -11.69117147,      -12.63904003,      -11.40133479
          0,           0,        1540,      -11.97652122,      -11.93876156,      -11.69119185,      -12.68680001,      -11.40738208
          0,           0,        1541,      -11.97782369,      -11.94041915,      -11.69114658,      -12.65589238,      -11.40872764
          0,           0,        1542,      -11.97315613,      -11.93391889,      -11.69107864,      -12.54005772,      -11.40397172
          0,           0,        1543,      -11.97533901,       -11.9360741,      -11.69103019,      -12.50322375,       -11.4061868
          0,           0,        1544,      -11.97444209,      -11.93496601,      -11.69098064,      -12.50430512,      -11.40529574
          0,           0,        1545,      -11.97370422,       -11.9347836,      -11.69095787,       -12.5087084,      -11.40455064
          0,           0,        1546,      -11.95365518,      -11.90950699,      -11.68944556,      -12.29394493,      -11.38416661
          0,           0,        1547,      -11.95286849,      -11.91005007,      -11.69024328,      -12.45443923,      -11.38415865
          0,           0,        1548,      -11.96758095,      -11.92728625,      -11.69044101,      -12.53792314,      -11.39836717
          0,           0,        1549,       -11.9712567,      -11.93168893,      -11.69062079,      -12.53870514,      -11.40203544
          0,           0,        1550,      -11.97182453,      -11.93310762,      -11.69060263,      -12.59147123,      -11.40260552
          0,           0,        1551,      -11.97624233,      -11.93838584,      -11.69065203,      -12.58573379,      -11.40707983
          0,           0,        1552,      -11.97771139,      -11.94027439,      -11.69058277,      -12.56559996,      -11.40875201
